Date;Température (°C)
2022-01-08T10:00:00+01:00;4.900000000000034
2022-01-08T13:00:00+01:00;7.400000000000034
2022-01-08T16:00:00+01:00;8.100000000000023
2022-01-08T19:00:00+01:00;8.400000000000034
2022-01-08T22:00:00+01:00;7.7000000000000455
2022-01-09T01:00:00+01:00;6.100000000000023
2022-01-09T04:00:00+01:00;4.900000000000034
2022-01-09T07:00:00+01:00;3.900000000000034
2022-01-09T10:00:00+01:00;4.5
2022-01-09T13:00:00+01:00;4.5
2022-01-09T16:00:00+01:00;5.300000000000011
2022-01-09T19:00:00+01:00;4.600000000000023
2022-01-09T22:00:00+01:00;3.900000000000034
2022-01-10T01:00:00+01:00;4.300000000000011
2022-01-10T04:00:00+01:00;3.3000000000000114
2022-01-10T07:00:00+01:00;1.6000000000000227
2022-01-10T10:00:00+01:00;2.7000000000000455
2022-01-10T13:00:00+01:00;3.400000000000034
2022-01-10T16:00:00+01:00;3.8000000000000114
2022-01-10T19:00:00+01:00;3.0
2022-01-10T22:00:00+01:00;2.400000000000034
2022-01-11T01:00:00+01:00;2.2000000000000455
2022-01-11T04:00:00+01:00;1.400000000000034
2022-01-11T07:00:00+01:00;0.8000000000000114
2022-01-11T10:00:00+01:00;0.4000000000000341
2022-01-11T13:00:00+01:00;1.8000000000000114
2022-01-11T16:00:00+01:00;1.6000000000000227
2022-01-11T19:00:00+01:00;0.4000000000000341
2022-01-11T22:00:00+01:00;-0.2999999999999545
2022-01-12T01:00:00+01:00;-0.6999999999999886
2022-01-12T04:00:00+01:00;-0.8999999999999773
2022-01-12T07:00:00+01:00;-0.39999999999997726
2022-01-12T10:00:00+01:00;-0.39999999999997726
2022-01-12T13:00:00+01:00;2.900000000000034
2022-01-12T16:00:00+01:00;4.5
2022-01-12T19:00:00+01:00;4.5
2022-01-12T22:00:00+01:00;4.400000000000034
2022-01-13T01:00:00+01:00;3.0
2022-01-13T04:00:00+01:00;2.0
2022-01-13T07:00:00+01:00;1.2000000000000455
2022-01-13T10:00:00+01:00;1.400000000000034
2022-01-13T13:00:00+01:00;1.8000000000000114
2022-01-13T16:00:00+01:00;2.400000000000034
2022-01-13T19:00:00+01:00;1.1000000000000227
2022-01-13T22:00:00+01:00;1.3000000000000114
2022-01-14T01:00:00+01:00;0.6000000000000227
2022-01-14T04:00:00+01:00;0.4000000000000341
2022-01-14T07:00:00+01:00;-0.19999999999998863
2022-01-14T10:00:00+01:00;1.0
2022-01-14T13:00:00+01:00;4.7000000000000455
2022-01-14T16:00:00+01:00;6.7000000000000455
2022-01-14T19:00:00+01:00;2.6000000000000227
2022-01-14T22:00:00+01:00;0.7000000000000455
2022-01-15T01:00:00+01:00;-0.39999999999997726
2022-01-15T04:00:00+01:00;-1.3999999999999773
2022-01-15T07:00:00+01:00;-2.1999999999999886
2022-01-15T10:00:00+01:00;-0.0999999999999659
2022-01-15T13:00:00+01:00;5.7000000000000455
2022-01-15T16:00:00+01:00;9.0
2022-01-15T19:00:00+01:00;2.3000000000000114
2022-01-15T22:00:00+01:00;-0.8999999999999773
2022-01-16T01:00:00+01:00;-1.2999999999999545
2022-01-16T04:00:00+01:00;-1.5
2022-01-16T07:00:00+01:00;-1.0
2022-01-16T10:00:00+01:00;-0.19999999999998863
2022-01-16T13:00:00+01:00;1.7000000000000455
2022-01-16T16:00:00+01:00;2.6000000000000227
2022-01-16T19:00:00+01:00;3.2000000000000455
2022-01-16T22:00:00+01:00;3.900000000000034
2022-01-17T01:00:00+01:00;4.400000000000034
2022-01-17T04:00:00+01:00;4.600000000000023
2022-01-17T07:00:00+01:00;4.900000000000034
2022-01-17T10:00:00+01:00;4.900000000000034
2022-01-17T13:00:00+01:00;6.600000000000023
2022-01-17T16:00:00+01:00;7.2000000000000455
2022-01-17T19:00:00+01:00;5.5
2022-01-17T22:00:00+01:00;3.8000000000000114
2022-01-18T01:00:00+01:00;1.400000000000034
2022-01-18T04:00:00+01:00;1.7000000000000455
2022-01-18T07:00:00+01:00;2.1000000000000227
2022-01-18T10:00:00+01:00;3.8000000000000114
2022-01-18T13:00:00+01:00;9.400000000000034
2022-01-18T16:00:00+01:00;9.600000000000023
2022-01-18T19:00:00+01:00;6.800000000000011
2022-01-18T22:00:00+01:00;4.2000000000000455
2022-01-19T01:00:00+01:00;4.100000000000023
2022-01-19T04:00:00+01:00;3.5
2022-01-19T07:00:00+01:00;3.5
2022-01-19T10:00:00+01:00;4.900000000000034
2022-01-19T13:00:00+01:00;5.5
2022-01-19T16:00:00+01:00;5.600000000000023
2022-01-19T19:00:00+01:00;5.600000000000023
2022-01-19T22:00:00+01:00;5.600000000000023
2022-01-20T01:00:00+01:00;5.7000000000000455
2022-01-20T04:00:00+01:00;3.0
2022-01-20T07:00:00+01:00;2.0
2022-01-20T10:00:00+01:00;3.7000000000000455
2022-01-20T13:00:00+01:00;6.800000000000011
2022-01-20T16:00:00+01:00;6.0
2022-01-20T19:00:00+01:00;4.400000000000034
2022-01-20T22:00:00+01:00;3.8000000000000114
2022-01-21T01:00:00+01:00;3.5
2022-01-21T04:00:00+01:00;2.0
2022-01-21T07:00:00+01:00;2.6000000000000227
2022-01-21T10:00:00+01:00;3.2000000000000455
2022-01-21T13:00:00+01:00;4.900000000000034
2022-01-21T16:00:00+01:00;5.400000000000034
2022-01-21T19:00:00+01:00;2.1000000000000227
2022-01-21T22:00:00+01:00;1.6000000000000227
2022-01-22T01:00:00+01:00;3.400000000000034
2022-01-22T04:00:00+01:00;3.900000000000034
2022-01-22T07:00:00+01:00;4.600000000000023
2022-01-22T10:00:00+01:00;4.5
2022-01-22T13:00:00+01:00;5.5
2022-01-22T16:00:00+01:00;5.900000000000034
2022-01-22T19:00:00+01:00;5.100000000000023
2022-01-22T22:00:00+01:00;4.5
2022-01-23T01:00:00+01:00;4.300000000000011
2022-01-23T04:00:00+01:00;4.0
2022-01-23T07:00:00+01:00;3.6000000000000227
2022-01-23T10:00:00+01:00;3.3000000000000114
2022-01-23T13:00:00+01:00;3.6000000000000227
2022-01-23T16:00:00+01:00;4.400000000000034
2022-01-23T19:00:00+01:00;4.5
2022-01-23T22:00:00+01:00;2.900000000000034
2022-01-24T01:00:00+01:00;1.900000000000034
2022-01-24T04:00:00+01:00;0.9000000000000341
2022-01-24T07:00:00+01:00;0.10000000000002274
2022-01-24T10:00:00+01:00;1.900000000000034
2022-01-24T13:00:00+01:00;5.5
2022-01-24T16:00:00+01:00;6.900000000000034
2022-01-24T19:00:00+01:00;3.6000000000000227
2022-01-24T22:00:00+01:00;-0.19999999999998863
2022-01-25T01:00:00+01:00;-1.099999999999966
2022-01-25T04:00:00+01:00;-1.099999999999966
2022-01-25T07:00:00+01:00;-1.0
2022-01-25T10:00:00+01:00;-0.2999999999999545
2022-01-25T13:00:00+01:00;0.30000000000001137
2022-01-25T16:00:00+01:00;0.7000000000000455
2022-01-25T19:00:00+01:00;0.9000000000000341
2022-01-25T22:00:00+01:00;0.8000000000000114
2022-01-26T01:00:00+01:00;0.30000000000001137
2022-01-26T04:00:00+01:00;-0.2999999999999545
2022-01-26T07:00:00+01:00;0.30000000000001137
2022-01-26T10:00:00+01:00;1.0
2022-01-26T13:00:00+01:00;2.1000000000000227
2022-01-26T16:00:00+01:00;2.400000000000034
2022-01-26T19:00:00+01:00;2.0
2022-01-26T22:00:00+01:00;1.900000000000034
2022-01-27T01:00:00+01:00;2.3000000000000114
2022-01-27T04:00:00+01:00;1.6000000000000227
2022-01-27T07:00:00+01:00;1.6000000000000227
2022-01-27T10:00:00+01:00;2.2000000000000455
2022-01-27T13:00:00+01:00;4.100000000000023
2022-01-27T16:00:00+01:00;5.7000000000000455
2022-01-27T19:00:00+01:00;5.900000000000034
2022-01-27T22:00:00+01:00;5.900000000000034
2022-01-28T01:00:00+01:00;6.400000000000034
2022-01-28T04:00:00+01:00;4.900000000000034
2022-01-28T07:00:00+01:00;4.5
2022-01-28T10:00:00+01:00;5.400000000000034
2022-01-28T13:00:00+01:00;7.0
2022-01-28T16:00:00+01:00;6.900000000000034
2022-01-28T19:00:00+01:00;5.5
2022-01-28T22:00:00+01:00;5.5
2022-01-29T01:00:00+01:00;5.800000000000011
2022-01-29T04:00:00+01:00;5.5
2022-01-29T07:00:00+01:00;6.100000000000023
2022-01-29T10:00:00+01:00;7.600000000000023
2022-01-29T13:00:00+01:00;9.0
2022-01-29T16:00:00+01:00;9.300000000000011
2022-01-29T19:00:00+01:00;9.900000000000034
2022-01-29T22:00:00+01:00;9.100000000000023
2022-01-30T01:00:00+01:00;8.900000000000034
2022-01-30T04:00:00+01:00;8.200000000000045
2022-01-30T07:00:00+01:00;7.600000000000023
2022-01-30T10:00:00+01:00;7.5
2022-01-30T13:00:00+01:00;9.800000000000011
2022-01-30T16:00:00+01:00;9.200000000000045
2022-01-30T19:00:00+01:00;7.400000000000034
2022-01-30T22:00:00+01:00;6.600000000000023
2022-01-31T01:00:00+01:00;6.600000000000023
2022-01-31T04:00:00+01:00;5.900000000000034
2022-01-31T07:00:00+01:00;7.600000000000023
2022-01-31T10:00:00+01:00;7.100000000000023
2022-01-31T13:00:00+01:00;7.600000000000023
2022-01-31T16:00:00+01:00;7.800000000000011
2022-01-31T19:00:00+01:00;5.400000000000034
2022-01-31T22:00:00+01:00;3.5
2022-02-01T01:00:00+01:00;0.9000000000000341
2022-02-01T04:00:00+01:00;2.7000000000000455
2022-02-01T07:00:00+01:00;3.8000000000000114
2022-02-01T10:00:00+01:00;4.800000000000011
2022-02-01T13:00:00+01:00;7.0
2022-02-01T16:00:00+01:00;9.5
2022-02-01T19:00:00+01:00;9.5
2022-02-01T22:00:00+01:00;10.300000000000011
2022-02-02T01:00:00+01:00;10.300000000000011
2022-02-02T04:00:00+01:00;10.0
2022-02-02T07:00:00+01:00;9.200000000000045
2022-02-02T10:00:00+01:00;9.700000000000045
2022-02-02T13:00:00+01:00;10.200000000000045
2022-02-02T16:00:00+01:00;10.600000000000023
2022-02-02T19:00:00+01:00;9.400000000000034
2022-02-02T22:00:00+01:00;8.900000000000034
2022-02-03T01:00:00+01:00;8.400000000000034
2022-02-03T04:00:00+01:00;7.7000000000000455
2022-02-03T07:00:00+01:00;7.2000000000000455
2022-02-03T10:00:00+01:00;6.7000000000000455
2022-02-03T13:00:00+01:00;7.100000000000023
2022-02-03T16:00:00+01:00;7.2000000000000455
2022-02-03T19:00:00+01:00;7.600000000000023
2022-02-03T22:00:00+01:00;7.0
2022-02-04T01:00:00+01:00;6.900000000000034
2022-02-04T04:00:00+01:00;6.2000000000000455
2022-02-04T07:00:00+01:00;6.400000000000034
2022-02-04T10:00:00+01:00;7.100000000000023
2022-02-04T13:00:00+01:00;8.900000000000034
2022-02-04T16:00:00+01:00;10.300000000000011
2022-02-04T19:00:00+01:00;6.100000000000023
2022-02-04T22:00:00+01:00;3.6000000000000227
2022-02-05T01:00:00+01:00;2.7000000000000455
2022-02-05T04:00:00+01:00;1.900000000000034
2022-02-05T07:00:00+01:00;0.8000000000000114
2022-02-05T10:00:00+01:00;3.6000000000000227
2022-02-05T13:00:00+01:00;8.800000000000011
2022-02-05T16:00:00+01:00;9.700000000000045
2022-02-05T19:00:00+01:00;6.900000000000034
2022-02-05T22:00:00+01:00;6.0
2022-02-06T01:00:00+01:00;6.7000000000000455
2022-02-06T04:00:00+01:00;6.400000000000034
2022-02-06T07:00:00+01:00;6.600000000000023
2022-02-06T10:00:00+01:00;7.800000000000011
2022-02-06T13:00:00+01:00;9.5
2022-02-06T16:00:00+01:00;10.300000000000011
2022-02-06T19:00:00+01:00;9.700000000000045
2022-02-06T22:00:00+01:00;10.700000000000045
2022-02-07T01:00:00+01:00;8.800000000000011
2022-02-07T04:00:00+01:00;6.5
2022-02-07T07:00:00+01:00;4.300000000000011
2022-02-07T10:00:00+01:00;5.800000000000011
2022-02-07T13:00:00+01:00;9.600000000000023
2022-02-07T16:00:00+01:00;9.700000000000045
2022-02-07T19:00:00+01:00;6.400000000000034
2022-02-07T22:00:00+01:00;5.600000000000023
2022-02-08T01:00:00+01:00;4.7000000000000455
2022-02-08T04:00:00+01:00;5.5
2022-02-08T07:00:00+01:00;6.0
2022-02-08T10:00:00+01:00;7.2000000000000455
2022-02-08T13:00:00+01:00;8.800000000000011
2022-02-08T16:00:00+01:00;10.600000000000023
2022-02-08T19:00:00+01:00;9.200000000000045
2022-02-08T22:00:00+01:00;6.800000000000011
2022-02-09T01:00:00+01:00;5.400000000000034
2022-02-09T04:00:00+01:00;3.400000000000034
2022-02-09T07:00:00+01:00;0.30000000000001137
2022-02-09T10:00:00+01:00;4.0
2022-02-09T13:00:00+01:00;9.600000000000023
2022-02-09T16:00:00+01:00;13.300000000000011
2022-02-09T19:00:00+01:00;9.5
2022-02-09T22:00:00+01:00;4.800000000000011
2022-02-10T01:00:00+01:00;6.900000000000034
2022-02-10T04:00:00+01:00;6.400000000000034
2022-02-10T07:00:00+01:00;5.7000000000000455
2022-02-10T10:00:00+01:00;6.300000000000011
2022-02-10T13:00:00+01:00;9.100000000000023
2022-02-10T16:00:00+01:00;9.900000000000034
2022-02-10T19:00:00+01:00;8.900000000000034
2022-02-10T22:00:00+01:00;5.0
2022-02-11T01:00:00+01:00;4.0
2022-02-11T04:00:00+01:00;2.400000000000034
2022-02-11T07:00:00+01:00;1.3000000000000114
2022-02-11T10:00:00+01:00;3.7000000000000455
2022-02-11T13:00:00+01:00;7.800000000000011
2022-02-11T16:00:00+01:00;8.700000000000045
2022-02-11T19:00:00+01:00;5.2000000000000455
2022-02-11T22:00:00+01:00;2.3000000000000114
2022-02-12T01:00:00+01:00;1.6000000000000227
2022-02-12T04:00:00+01:00;0.7000000000000455
2022-02-12T07:00:00+01:00;-0.6999999999999886
2022-02-12T10:00:00+01:00;1.900000000000034
2022-02-12T13:00:00+01:00;7.5
2022-02-12T16:00:00+01:00;9.0
2022-02-12T19:00:00+01:00;5.5
2022-02-12T22:00:00+01:00;2.8000000000000114
2022-02-13T01:00:00+01:00;1.3000000000000114
2022-02-13T04:00:00+01:00;-0.39999999999997726
2022-02-13T07:00:00+01:00;-0.6999999999999886
2022-02-13T10:00:00+01:00;2.400000000000034
2022-02-13T13:00:00+01:00;10.400000000000034
2022-02-13T16:00:00+01:00;14.0
2022-02-13T19:00:00+01:00;12.900000000000034
2022-02-13T22:00:00+01:00;12.200000000000045
2022-02-14T01:00:00+01:00;10.600000000000023
2022-02-14T04:00:00+01:00;11.700000000000045
2022-02-14T07:00:00+01:00;7.800000000000011
2022-02-14T10:00:00+01:00;8.5
2022-02-14T13:00:00+01:00;10.600000000000023
2022-02-14T16:00:00+01:00;9.0
2022-02-14T19:00:00+01:00;7.600000000000023
2022-02-14T22:00:00+01:00;5.5
2022-02-15T01:00:00+01:00;6.2000000000000455
2022-02-15T04:00:00+01:00;6.2000000000000455
2022-02-15T07:00:00+01:00;4.300000000000011
2022-02-15T10:00:00+01:00;6.0
2022-02-15T13:00:00+01:00;10.0
2022-02-15T16:00:00+01:00;9.100000000000023
2022-02-15T19:00:00+01:00;8.800000000000011
2022-02-15T22:00:00+01:00;8.900000000000034
2022-02-16T01:00:00+01:00;8.900000000000034
2022-02-16T04:00:00+01:00;9.100000000000023
2022-02-16T07:00:00+01:00;10.600000000000023
2022-02-16T10:00:00+01:00;12.200000000000045
2022-02-16T13:00:00+01:00;14.100000000000023
2022-02-16T16:00:00+01:00;14.600000000000023
2022-02-16T19:00:00+01:00;13.100000000000023
2022-02-16T22:00:00+01:00;13.300000000000011
2022-02-17T01:00:00+01:00;13.0
2022-02-17T04:00:00+01:00;12.5
2022-02-17T07:00:00+01:00;11.200000000000045
2022-02-17T10:00:00+01:00;10.900000000000034
2022-02-17T13:00:00+01:00;12.400000000000034
2022-02-17T16:00:00+01:00;13.900000000000034
2022-02-17T19:00:00+01:00;11.700000000000045
2022-02-17T22:00:00+01:00;10.300000000000011
2022-02-18T01:00:00+01:00;9.800000000000011
2022-02-18T04:00:00+01:00;10.700000000000045
2022-02-18T07:00:00+01:00;11.400000000000034
2022-02-18T10:00:00+01:00;11.900000000000034
2022-02-18T13:00:00+01:00;11.5
2022-02-18T16:00:00+01:00;10.800000000000011
2022-02-18T19:00:00+01:00;8.900000000000034
2022-02-18T22:00:00+01:00;6.900000000000034
2022-02-19T01:00:00+01:00;5.7000000000000455
2022-02-19T04:00:00+01:00;4.0
2022-02-19T07:00:00+01:00;2.7000000000000455
2022-02-19T10:00:00+01:00;4.900000000000034
2022-02-19T13:00:00+01:00;9.0
2022-02-19T16:00:00+01:00;9.900000000000034
2022-02-19T19:00:00+01:00;8.900000000000034
2022-02-19T22:00:00+01:00;9.0
2022-02-20T01:00:00+01:00;8.300000000000011
2022-02-20T04:00:00+01:00;8.5
2022-02-20T07:00:00+01:00;8.300000000000011
2022-02-20T10:00:00+01:00;10.100000000000023
2022-02-20T13:00:00+01:00;12.300000000000011
2022-02-20T16:00:00+01:00;12.600000000000023
2022-02-20T19:00:00+01:00;11.900000000000034
2022-02-20T22:00:00+01:00;11.700000000000045
2022-02-21T01:00:00+01:00;9.900000000000034
2022-02-21T04:00:00+01:00;7.0
2022-02-21T07:00:00+01:00;6.100000000000023
2022-02-21T10:00:00+01:00;7.100000000000023
2022-02-21T13:00:00+01:00;10.300000000000011
2022-02-21T16:00:00+01:00;9.800000000000011
2022-02-21T19:00:00+01:00;9.800000000000011
2022-02-21T22:00:00+01:00;9.200000000000045
2022-02-22T01:00:00+01:00;7.2000000000000455
2022-02-22T04:00:00+01:00;5.5
2022-02-22T07:00:00+01:00;5.7000000000000455
2022-02-22T10:00:00+01:00;6.900000000000034
2022-02-22T13:00:00+01:00;9.600000000000023
2022-02-22T16:00:00+01:00;11.300000000000011
2022-02-22T19:00:00+01:00;11.300000000000011
2022-02-22T22:00:00+01:00;9.5
2022-02-23T01:00:00+01:00;9.100000000000023
2022-02-23T04:00:00+01:00;5.7000000000000455
2022-02-23T07:00:00+01:00;3.400000000000034
2022-02-23T10:00:00+01:00;7.400000000000034
2022-02-23T13:00:00+01:00;11.100000000000023
2022-02-23T16:00:00+01:00;11.100000000000023
2022-02-23T19:00:00+01:00;10.800000000000011
2022-02-23T22:00:00+01:00;10.300000000000011
2022-02-24T01:00:00+01:00;9.600000000000023
2022-02-24T04:00:00+01:00;8.5
2022-02-24T07:00:00+01:00;7.800000000000011
2022-02-24T10:00:00+01:00;8.400000000000034
2022-02-24T13:00:00+01:00;11.700000000000045
2022-02-24T16:00:00+01:00;7.0
2022-02-24T19:00:00+01:00;6.300000000000011
2022-02-24T22:00:00+01:00;4.600000000000023
2022-02-25T01:00:00+01:00;3.400000000000034
2022-02-25T04:00:00+01:00;2.1000000000000227
2022-02-25T07:00:00+01:00;1.7000000000000455
2022-02-25T10:00:00+01:00;5.400000000000034
2022-02-25T13:00:00+01:00;9.800000000000011
2022-02-25T16:00:00+01:00;10.200000000000045
2022-02-25T19:00:00+01:00;7.300000000000011
2022-02-25T22:00:00+01:00;4.900000000000034
2022-02-26T01:00:00+01:00;3.900000000000034
2022-02-26T04:00:00+01:00;0.30000000000001137
2022-02-26T07:00:00+01:00;-0.8999999999999773
2022-02-26T10:00:00+01:00;4.300000000000011
2022-02-26T13:00:00+01:00;8.200000000000045
2022-02-26T16:00:00+01:00;9.200000000000045
2022-02-26T19:00:00+01:00;6.800000000000011
2022-02-26T22:00:00+01:00;4.300000000000011
2022-02-27T01:00:00+01:00;3.1000000000000227
2022-02-27T04:00:00+01:00;1.400000000000034
2022-02-27T07:00:00+01:00;0.30000000000001137
2022-02-27T10:00:00+01:00;3.6000000000000227
2022-02-27T13:00:00+01:00;7.100000000000023
2022-02-27T16:00:00+01:00;9.400000000000034
2022-02-27T19:00:00+01:00;7.5
2022-02-27T22:00:00+01:00;3.3000000000000114
2022-02-28T01:00:00+01:00;2.7000000000000455
2022-02-28T04:00:00+01:00;1.6000000000000227
2022-02-28T07:00:00+01:00;-1.599999999999966
2022-02-28T10:00:00+01:00;3.8000000000000114
2022-02-28T13:00:00+01:00;9.900000000000034
2022-02-28T16:00:00+01:00;11.700000000000045
2022-02-28T19:00:00+01:00;7.800000000000011
2022-02-28T22:00:00+01:00;5.900000000000034
2022-03-01T01:00:00+01:00;3.0
2022-03-01T04:00:00+01:00;1.8000000000000114
2022-03-01T07:00:00+01:00;2.0
2022-03-01T10:00:00+01:00;4.900000000000034
2022-03-01T13:00:00+01:00;11.600000000000023
2022-03-01T16:00:00+01:00;12.600000000000023
2022-03-01T19:00:00+01:00;10.800000000000011
2022-03-01T22:00:00+01:00;7.7000000000000455
2022-03-02T01:00:00+01:00;6.800000000000011
2022-03-02T04:00:00+01:00;6.0
2022-03-02T07:00:00+01:00;5.600000000000023
2022-03-02T10:00:00+01:00;6.7000000000000455
2022-03-02T13:00:00+01:00;10.700000000000045
2022-03-02T16:00:00+01:00;11.900000000000034
2022-03-02T19:00:00+01:00;10.100000000000023
2022-03-02T22:00:00+01:00;7.800000000000011
2022-03-03T01:00:00+01:00;5.600000000000023
2022-03-03T04:00:00+01:00;7.2000000000000455
2022-03-03T07:00:00+01:00;7.400000000000034
2022-03-03T10:00:00+01:00;9.100000000000023
2022-03-03T13:00:00+01:00;11.800000000000011
2022-03-03T16:00:00+01:00;12.700000000000045
2022-03-03T19:00:00+01:00;10.800000000000011
2022-03-03T22:00:00+01:00;9.800000000000011
2022-03-04T01:00:00+01:00;6.5
2022-03-04T04:00:00+01:00;6.5
2022-03-04T07:00:00+01:00;7.5
2022-03-04T10:00:00+01:00;8.700000000000045
2022-03-04T13:00:00+01:00;11.5
2022-03-04T16:00:00+01:00;12.0
2022-03-04T19:00:00+01:00;9.900000000000034
2022-03-04T22:00:00+01:00;8.700000000000045
2022-03-05T01:00:00+01:00;7.900000000000034
2022-03-05T04:00:00+01:00;6.7000000000000455
2022-03-05T07:00:00+01:00;5.900000000000034
2022-03-05T10:00:00+01:00;7.400000000000034
2022-03-05T13:00:00+01:00;12.100000000000023
2022-03-05T16:00:00+01:00;12.600000000000023
2022-03-05T19:00:00+01:00;8.400000000000034
2022-03-05T22:00:00+01:00;7.5
2022-03-06T01:00:00+01:00;5.5
2022-03-06T04:00:00+01:00;3.3000000000000114
2022-03-06T07:00:00+01:00;1.400000000000034
2022-03-06T10:00:00+01:00;3.3000000000000114
2022-03-06T13:00:00+01:00;7.5
2022-03-06T16:00:00+01:00;8.300000000000011
2022-03-06T19:00:00+01:00;6.5
2022-03-06T22:00:00+01:00;4.2000000000000455
2022-03-07T01:00:00+01:00;2.400000000000034
2022-03-07T04:00:00+01:00;0.6000000000000227
2022-03-07T07:00:00+01:00;-0.5999999999999659
2022-03-07T10:00:00+01:00;2.8000000000000114
2022-03-07T13:00:00+01:00;5.400000000000034
2022-03-07T16:00:00+01:00;6.600000000000023
2022-03-07T19:00:00+01:00;4.7000000000000455
2022-03-07T22:00:00+01:00;3.1000000000000227
2022-03-08T01:00:00+01:00;1.5
2022-03-08T04:00:00+01:00;-0.0999999999999659
2022-03-08T07:00:00+01:00;-0.6999999999999886
2022-03-08T10:00:00+01:00;3.3000000000000114
2022-03-08T13:00:00+01:00;9.700000000000045
2022-03-08T16:00:00+01:00;12.300000000000011
2022-03-08T19:00:00+01:00;10.0
2022-03-08T22:00:00+01:00;7.300000000000011
2022-03-09T01:00:00+01:00;5.7000000000000455
2022-03-09T04:00:00+01:00;3.5
2022-03-09T07:00:00+01:00;2.6000000000000227
2022-03-09T10:00:00+01:00;7.0
2022-03-09T13:00:00+01:00;13.5
2022-03-09T16:00:00+01:00;15.200000000000045
2022-03-09T19:00:00+01:00;12.600000000000023
2022-03-09T22:00:00+01:00;8.900000000000034
2022-03-10T01:00:00+01:00;7.300000000000011
2022-03-10T04:00:00+01:00;5.5
2022-03-10T07:00:00+01:00;4.2000000000000455
2022-03-10T10:00:00+01:00;9.900000000000034
2022-03-10T13:00:00+01:00;15.600000000000023
2022-03-10T16:00:00+01:00;16.100000000000023
2022-03-10T19:00:00+01:00;13.300000000000011
2022-03-10T22:00:00+01:00;11.200000000000045
2022-03-11T01:00:00+01:00;8.700000000000045
2022-03-11T04:00:00+01:00;8.5
2022-03-11T07:00:00+01:00;6.7000000000000455
2022-03-11T10:00:00+01:00;10.800000000000011
2022-03-11T13:00:00+01:00;12.100000000000023
2022-03-11T16:00:00+01:00;11.300000000000011
2022-03-11T19:00:00+01:00;10.100000000000023
2022-03-11T22:00:00+01:00;9.300000000000011
2022-03-12T01:00:00+01:00;7.900000000000034
2022-03-12T04:00:00+01:00;6.600000000000023
2022-03-12T07:00:00+01:00;5.300000000000011
2022-03-12T10:00:00+01:00;7.7000000000000455
2022-03-12T13:00:00+01:00;9.900000000000034
2022-03-12T16:00:00+01:00;9.0
2022-03-12T19:00:00+01:00;9.0
2022-03-12T22:00:00+01:00;8.300000000000011
